id,month,day,hour,weekday,fatalities_30d,serious_injuries_30d,minor_injuries_30d,latitude,longitude,municipality
16893,Jun,27,15,Tuesday,0,0,1,38.761381,-9.179678,Lisboa
16911,Jun,27,17,Tuesday,0,0,2,38.761074,-9.172698,Lisboa
16922,Jun,27,19,Tuesday,0,0,1,38.726993,-9.136896,Lisboa
16932,Jun,27,20,Tuesday,0,0,1,38.737337,-9.164156,Lisboa
16938,Jun,27,22,Tuesday,0,0,2,38.748177,-9.148579,Lisboa
16943,Jun,28,0,Wednesday,0,0,1,38.699748,-9.19979,Lisboa
16945,Jun,28,4,Wednesday,0,0,1,38.740978,-9.148583,Lisboa
16956,Jun,28,8,Wednesday,0,0,1,38.698516,-9.187998,Lisboa
16962,Jun,28,9,Wednesday,0,0,1,38.766371,-9.172527,Lisboa
16964,Jun,28,10,Wednesday,0,0,1,38.768604,-9.11404,Lisboa
16975,Jun,28,12,Wednesday,0,0,2,38.709151,-9.177938,Lisboa
16983,Jun,28,13,Wednesday,0,0,1,38.711329,-9.153637,Lisboa
16994,Jun,28,14,Wednesday,0,0,2,38.749199,-9.167551,Lisboa
17008,Jun,28,16,Wednesday,0,0,1,38.752593,-9.18721,Lisboa
17016,Jun,28,17,Wednesday,0,0,1,38.739983,-9.164815,Lisboa
17039,Jun,28,18,Wednesday,0,0,1,38.753875,-9.142026,Lisboa
17053,Jun,28,20,Wednesday,0,0,1,38.710494,-9.165278,Lisboa
17081,Jun,29,8,Thursday,0,0,1,38.757356,-9.169607,Lisboa
17127,Jun,29,15,Thursday,0,0,1,38.768093,-9.15841,Lisboa
17132,Jun,29,16,Thursday,0,0,1,38.709311,-9.147872,Lisboa
17150,Jun,29,18,Thursday,0,0,1,38.752077,-9.189352,Lisboa
17156,Jun,29,18,Thursday,0,0,1,38.752618,-9.156924,Lisboa
17166,Jun,29,19,Thursday,0,0,1,38.740484,-9.203001,Lisboa
17171,Jun,29,19,Thursday,0,0,1,38.749742,-9.105173,Lisboa
17184,Jun,29,23,Thursday,0,0,1,38.744218,-9.185646,Lisboa
17221,Jun,30,12,Friday,0,0,1,38.748553,-9.118605,Lisboa
17233,Jun,30,13,Friday,0,0,1,38.769044,-9.17932,Lisboa
17236,Jun,30,14,Friday,0,0,1,38.741826,-9.137999,Lisboa
17276,Jun,30,18,Friday,0,0,1,38.765424,-9.097798,Lisboa
17287,Jun,30,19,Friday,0,0,1,38.76913,-9.11698,Lisboa
17323,Jul,1,2,Saturday,0,0,1,38.730392,-9.154945,Lisboa
17374,Jul,1,16,Saturday,0,0,1,38.693548,-9.178048,Lisboa
17437,Jul,2,3,Sunday,0,0,1,38.769064,-9.102209,Lisboa
17492,Jul,2,15,Sunday,0,0,1,38.757054,-9.178134,Lisboa
17547,Jul,3,7,Monday,0,0,1,38.73872,-9.140314,Lisboa
17566,Jul,3,10,Monday,0,0,2,38.76258,-9.12971,Lisboa
17595,Jul,3,15,Monday,0,0,1,38.733462,-9.168585,Lisboa
17615,Jul,3,17,Monday,0,0,1,38.752458,-9.167936,Lisboa
17622,Jul,3,18,Monday,0,0,2,38.718667,-9.164047,Lisboa
17624,Jul,3,18,Monday,0,0,1,38.733773,-9.153609,Lisboa
17649,Jul,3,20,Monday,0,0,1,38.743629,-9.181033,Lisboa
17681,Jul,4,9,Tuesday,0,0,1,38.752706,-9.208076,Lisboa
17694,Jul,4,11,Tuesday,0,0,1,38.699629,-9.224879,Lisboa
17713,Jul,4,14,Tuesday,1,0,0,38.787443,-9.148717,Lisboa
17715,Jul,4,14,Tuesday,0,0,1,38.749255,-9.167586,Lisboa
17722,Jul,4,16,Tuesday,0,0,1,38.726517,-9.118893,Lisboa
17730,Jul,4,16,Tuesday,0,0,1,38.727987,-9.160875,Lisboa
17743,Jul,4,18,Tuesday,0,0,5,38.737403,-9.156496,Lisboa
17778,Jul,5,8,Wednesday,0,0,1,38.763219,-9.13861,Lisboa
17788,Jul,5,10,Wednesday,0,0,1,38.753275,-9.143967,Lisboa
17822,Jul,5,16,Wednesday,0,1,0,38.72448,-9.19538,Lisboa
17836,Jul,5,18,Wednesday,0,0,1,38.7197,-9.161425,Lisboa
17873,Jul,5,21,Wednesday,0,0,1,38.745659,-9.161223,Lisboa
17879,Jul,5,23,Wednesday,0,0,1,38.736068,-9.146051,Lisboa
17896,Jul,6,8,Thursday,0,0,1,38.702551,-9.173096,Lisboa
17898,Jul,6,8,Thursday,0,0,1,38.736812,-9.158698,Lisboa
17900,Jul,6,9,Thursday,0,0,1,38.723561,-9.135204,Lisboa
17905,Jul,6,9,Thursday,0,0,1,38.713717,-9.180955,Lisboa
17917,Jul,6,12,Thursday,0,0,1,38.710975,-9.222239,Lisboa
17942,Jul,6,16,Thursday,0,0,1,38.72562,-9.188159,Lisboa
17953,Jul,6,17,Thursday,0,0,1,38.74419,-9.149358,Lisboa
17989,Jul,6,21,Thursday,0,0,1,38.743158,-9.114293,Lisboa
18002,Jul,7,7,Friday,0,0,1,38.735058,-9.151948,Lisboa
18020,Jul,7,10,Friday,0,0,1,38.729748,-9.162806,Lisboa
18040,Jul,7,12,Friday,0,0,1,38.704465,-9.189272,Lisboa
18047,Jul,7,13,Friday,0,0,1,38.753626,-9.160135,Lisboa
18060,Jul,7,15,Friday,0,0,1,38.709894,-9.133956,Lisboa
18072,Jul,7,17,Friday,0,0,1,38.735136,-9.165296,Lisboa
18101,Jul,7,19,Friday,0,0,1,38.767666,-9.09775,Lisboa
18103,Jul,7,19,Friday,0,0,2,38.726696,-9.144889,Lisboa
18117,Jul,7,21,Friday,0,0,1,38.731034,-9.150958,Lisboa
18119,Jul,7,22,Friday,0,0,1,38.714499,-9.162202,Lisboa
18162,Jul,8,12,Saturday,0,0,1,38.72339,-9.182253,Lisboa
18183,Jul,8,16,Saturday,0,0,1,38.706058,-9.150869,Lisboa
18236,Jul,9,8,Sunday,0,0,1,38.727674,-9.167617,Lisboa
18270,Jul,9,13,Sunday,0,0,1,38.737573,-9.133557,Lisboa
18297,Jul,9,18,Sunday,0,0,1,38.707601,-9.150468,Lisboa
18311,Jul,9,19,Sunday,0,0,1,38.750503,-9.203034,Lisboa
18327,Jul,9,21,Sunday,0,0,1,38.76081,-9.120554,Lisboa
18335,Jul,10,0,Monday,0,1,3,38.707539,-9.178036,Lisboa
18358,Jul,10,9,Monday,0,0,1,38.748036,-9.115844,Lisboa
18380,Jul,10,13,Monday,0,0,1,38.712802,-9.214,Lisboa
18382,Jul,10,13,Monday,0,0,1,38.727562,-9.148871,Lisboa
18389,Jul,10,14,Monday,0,0,1,38.725351,-9.113161,Lisboa
18403,Jul,10,16,Monday,0,0,1,38.757027,-9.103134,Lisboa
18445,Jul,10,21,Monday,0,0,1,38.734989,-9.145049,Lisboa
18467,Jul,11,9,Tuesday,0,0,1,38.746945,-9.148027,Lisboa
18497,Jul,11,13,Tuesday,0,0,1,38.719142,-9.153544,Lisboa
18503,Jul,11,13,Tuesday,0,0,1,38.716513,-9.148153,Lisboa
18505,Jul,11,14,Tuesday,0,0,1,38.706474,-9.155284,Lisboa
18542,Jul,11,18,Tuesday,0,0,1,38.708331,-9.172048,Lisboa
18568,Jul,12,0,Wednesday,0,0,1,38.75006,-9.168903,Lisboa
18586,Jul,12,9,Wednesday,0,0,1,38.749108,-9.131091,Lisboa
18590,Jul,12,9,Wednesday,0,0,1,38.747972,-9.10785,Lisboa
18633,Jul,12,17,Wednesday,0,0,1,38.768141,-9.125418,Lisboa
18643,Jul,12,18,Wednesday,0,0,1,38.726055,-9.128438,Lisboa
18650,Jul,12,19,Wednesday,0,0,1,38.769498,-9.122349,Lisboa
18654,Jul,12,19,Wednesday,0,0,1,38.733433,-9.133332,Lisboa
18686,Jul,13,7,Thursday,0,0,1,38.769598,-9.123969,Lisboa
18692,Jul,13,7,Thursday,0,0,2,38.750537,-9.197661,Lisboa
18708,Jul,13,10,Thursday,0,0,2,38.783735,-9.128181,Lisboa
18722,Jul,13,13,Thursday,0,0,3,38.723797,-9.178077,Lisboa
18729,Jul,13,13,Thursday,0,0,2,38.726119,-9.14983,Lisboa
18746,Jul,13,17,Thursday,0,0,1,38.723097,-9.167024,Lisboa
18748,Jul,13,17,Thursday,0,0,1,38.758715,-9.193132,Lisboa
18749,Jul,13,17,Thursday,0,0,1,38.754926,-9.139079,Lisboa
18767,Jul,13,19,Thursday,0,0,1,38.744387,-9.20358,Lisboa
18784,Jul,13,23,Thursday,0,0,1,38.717732,-9.118015,Lisboa
18806,Jul,14,8,Friday,0,0,2,38.744729,-9.164913,Lisboa
18825,Jul,14,11,Friday,0,0,1,38.715985,-9.141438,Lisboa
18888,Jul,14,17,Friday,0,0,1,38.768039,-9.100593,Lisboa
18899,Jul,14,18,Friday,0,0,1,38.732325,-9.142653,Lisboa
18911,Jul,14,20,Friday,0,0,1,38.734523,-9.153483,Lisboa
18928,Jul,14,21,Friday,0,0,1,38.72564,-9.189665,Lisboa
18929,Jul,14,22,Friday,0,0,1,38.77749,-9.12293,Lisboa
18934,Jul,14,23,Friday,0,0,1,38.734583,-9.137185,Lisboa
19008,Jul,15,16,Saturday,0,0,1,38.728414,-9.166657,Lisboa
19064,Jul,15,23,Saturday,0,0,1,38.724608,-9.1974,Lisboa
19097,Jul,16,10,Sunday,0,0,1,38.715066,-9.127151,Lisboa
19139,Jul,16,17,Sunday,0,0,2,38.726692,-9.149207,Lisboa
19149,Jul,16,18,Sunday,0,0,1,38.736492,-9.149455,Lisboa
19160,Jul,16,19,Sunday,0,0,1,38.768651,-9.168516,Lisboa
19165,Jul,16,20,Sunday,0,0,1,38.740005,-9.137234,Lisboa
19187,Jul,17,7,Monday,0,0,2,38.742416,-9.198322,Lisboa
19198,Jul,17,9,Monday,0,0,1,38.760213,-9.156966,Lisboa
19215,Jul,17,12,Monday,0,0,1,38.729915,-9.15781,Lisboa
19226,Jul,17,13,Monday,0,0,2,38.740681,-9.122474,Lisboa
19241,Jul,17,15,Monday,0,0,1,38.760394,-9.144768,Lisboa
19275,Jul,17,20,Monday,0,0,1,38.749126,-9.136907,Lisboa
19279,Jul,17,20,Monday,0,0,1,38.700427,-9.215893,Lisboa
19287,Jul,17,22,Monday,0,0,1,38.716169,-9.135743,Lisboa
19290,Jul,18,0,Tuesday,0,0,1,38.731506,-9.138339,Lisboa
19302,Jul,18,8,Tuesday,0,0,1,38.759603,-9.154974,Lisboa
19325,Jul,18,12,Tuesday,0,0,1,38.729271,-9.147576,Lisboa
19331,Jul,18,13,Tuesday,0,0,1,38.698572,-9.187245,Lisboa
19346,Jul,18,16,Tuesday,0,0,1,38.755535,-9.101972,Lisboa
19366,Jul,18,18,Tuesday,0,0,2,38.769717,-9.125088,Lisboa
19379,Jul,18,19,Tuesday,0,0,1,38.703697,-9.162492,Lisboa
19388,Jul,18,23,Tuesday,0,0,2,38.706605,-9.142087,Lisboa
19439,Jul,19,13,Wednesday,0,0,1,38.741454,-9.146213,Lisboa
19466,Jul,19,17,Wednesday,0,0,1,38.725707,-9.162757,Lisboa
19481,Jul,19,19,Wednesday,0,0,1,38.732832,-9.134262,Lisboa
19489,Jul,19,20,Wednesday,0,0,1,38.763625,-9.178924,Lisboa
19523,Jul,20,9,Thursday,0,0,1,38.768537,-9.110064,Lisboa
19535,Jul,20,10,Thursday,0,0,1,38.77066,-9.159943,Lisboa
19537,Jul,20,10,Thursday,0,0,1,38.728143,-9.160267,Lisboa
19539,Jul,20,10,Thursday,0,0,1,38.726759,-9.173123,Lisboa
19544,Jul,20,11,Thursday,0,0,1,38.772602,-9.163593,Lisboa
19555,Jul,20,12,Thursday,0,0,1,38.694654,-9.2063,Lisboa
19559,Jul,20,13,Thursday,0,0,1,38.712113,-9.152969,Lisboa
19621,Jul,20,22,Thursday,0,0,1,38.787268,-9.149568,Lisboa
19637,Jul,21,7,Friday,0,0,1,38.720425,-9.139654,Lisboa
19658,Jul,21,11,Friday,0,0,1,38.748507,-9.146446,Lisboa
19667,Jul,21,13,Friday,0,0,1,38.718094,-9.157005,Lisboa
19668,Jul,21,13,Friday,0,0,1,38.720394,-9.175264,Lisboa
19678,Jul,21,14,Friday,0,0,1,38.729434,-9.145904,Lisboa
19697,Jul,21,17,Friday,0,0,1,38.7335,-9.168791,Lisboa
19722,Jul,21,21,Friday,0,0,1,38.750253,-9.181279,Lisboa
19740,Jul,22,1,Saturday,0,0,1,38.761754,-9.123332,Lisboa
19767,Jul,22,11,Saturday,0,0,1,38.709439,-9.143151,Lisboa
19782,Jul,22,14,Saturday,0,0,3,38.774596,-9.148601,Lisboa
19819,Jul,22,19,Saturday,0,0,1,38.720458,-9.15934,Lisboa
19829,Jul,22,22,Saturday,0,1,0,38.747836,-9.18626,Lisboa
19831,Jul,22,22,Saturday,0,0,1,38.706588,-9.156346,Lisboa
19851,Jul,23,2,Sunday,0,0,2,38.72592,-9.118789,Lisboa
19858,Jul,23,6,Sunday,0,0,2,38.726072,-9.149513,Lisboa
19875,Jul,23,11,Sunday,0,0,1,38.714579,-9.173691,Lisboa
19946,Jul,24,7,Monday,0,0,1,38.769057,-9.116971,Lisboa
19956,Jul,24,8,Monday,0,0,1,38.718491,-9.136515,Lisboa
19989,Jul,24,15,Monday,0,0,1,38.775922,-9.097217,Lisboa
19990,Jul,24,15,Monday,0,0,1,38.74558,-9.193215,Lisboa
19999,Jul,24,17,Monday,0,0,1,38.724856,-9.113385,Lisboa
20008,Jul,24,18,Monday,0,0,1,38.696002,-9.200506,Lisboa
20022,Jul,24,19,Monday,0,0,1,38.754508,-9.14006,Lisboa
20038,Jul,25,1,Tuesday,0,0,1,38.741309,-9.128228,Lisboa
20068,Jul,25,11,Tuesday,0,0,1,38.760064,-9.178724,Lisboa
20102,Jul,25,16,Tuesday,0,0,1,38.758085,-9.172042,Lisboa
20103,Jul,25,16,Tuesday,0,0,1,38.742333,-9.100255,Lisboa
20113,Jul,25,17,Tuesday,0,0,2,38.695033,-9.178212,Lisboa
20119,Jul,25,17,Tuesday,0,0,1,38.759559,-9.1534,Lisboa
20150,Jul,26,7,Wednesday,0,0,2,38.724767,-9.183771,Lisboa
20155,Jul,26,8,Wednesday,0,0,1,38.728023,-9.134757,Lisboa
20163,Jul,26,10,Wednesday,0,0,1,38.740534,-9.137448,Lisboa
20176,Jul,26,11,Wednesday,0,0,1,38.725839,-9.113351,Lisboa
20179,Jul,26,12,Wednesday,0,0,1,38.723027,-9.175354,Lisboa
20240,Jul,26,22,Wednesday,0,0,1,38.726422,-9.145363,Lisboa
20260,Jul,27,8,Thursday,0,0,1,38.697424,-9.199262,Lisboa
20323,Jul,27,18,Thursday,0,0,1,38.754105,-9.130441,Lisboa
20332,Jul,27,19,Thursday,0,1,0,38.755227,-9.19234,Lisboa
20333,Jul,27,19,Thursday,0,0,1,38.761256,-9.150045,Lisboa
20350,Jul,28,6,Friday,0,0,1,38.762429,-9.14553,Lisboa
20376,Jul,28,12,Friday,0,0,1,38.703781,-9.161237,Lisboa
20419,Jul,28,17,Friday,0,0,1,38.706363,-9.13831,Lisboa
20445,Jul,28,21,Friday,0,0,1,38.774829,-9.093009,Lisboa
20460,Jul,29,3,Saturday,0,0,1,38.725319,-9.148818,Lisboa
20477,Jul,29,8,Saturday,0,0,1,38.760058,-9.172627,Lisboa
20478,Jul,29,8,Saturday,0,0,1,38.72374,-9.149148,Lisboa
20484,Jul,29,9,Saturday,0,0,1,38.717675,-9.165648,Lisboa
20492,Jul,29,9,Saturday,0,0,1,38.761788,-9.115163,Lisboa
20512,Jul,29,12,Saturday,0,0,2,38.724897,-9.184912,Lisboa
20514,Jul,29,12,Saturday,0,0,1,38.749597,-9.207816,Lisboa
20563,Jul,29,17,Saturday,0,0,1,38.710886,-9.146249,Lisboa
20603,Jul,29,23,Saturday,0,1,0,38.752415,-9.169804,Lisboa
20632,Jul,30,9,Sunday,0,0,1,38.766588,-9.147067,Lisboa
20641,Jul,30,10,Sunday,0,0,1,38.750473,-9.202996,Lisboa
20689,Jul,30,19,Sunday,0,0,1,38.724963,-9.111609,Lisboa
20694,Jul,30,19,Sunday,0,0,1,38.755896,-9.194624,Lisboa
20707,Jul,30,22,Sunday,1,0,1,38.767247,-9.100936,Lisboa
20710,Jul,31,1,Monday,0,0,2,38.710659,-9.143041,Lisboa
20711,Jul,31,1,Monday,0,0,1,38.742271,-9.134597,Lisboa
20714,Jul,31,6,Monday,0,0,1,38.760878,-9.150937,Lisboa
20722,Jul,31,8,Monday,0,0,1,38.706976,-9.173657,Lisboa
20744,Jul,31,11,Monday,0,0,1,38.732284,-9.128855,Lisboa
20758,Jul,31,13,Monday,0,0,1,38.732815,-9.113196,Lisboa
20797,Jul,31,17,Monday,0,0,1,38.757715,-9.176306,Lisboa
20800,Jul,31,17,Monday,0,0,1,38.718958,-9.151733,Lisboa
20805,Jul,31,17,Monday,0,0,1,38.755047,-9.186355,Lisboa
20894,Aug,1,15,Tuesday,0,0,1,38.763245,-9.147794,Lisboa
20901,Aug,1,16,Tuesday,0,0,1,38.751513,-9.204189,Lisboa
20912,Aug,1,17,Tuesday,0,0,1,38.685088,-9.176093,Lisboa
20920,Aug,1,19,Tuesday,0,0,1,38.737471,-9.1564,Lisboa
20923,Aug,1,19,Tuesday,0,0,1,38.750162,-9.104893,Lisboa
20936,Aug,2,1,Wednesday,0,0,1,38.72161,-9.202691,Lisboa
20963,Aug,2,9,Wednesday,0,0,1,38.707861,-9.173796,Lisboa
20966,Aug,2,9,Wednesday,0,0,1,38.734689,-9.152927,Lisboa
20976,Aug,2,11,Wednesday,0,1,0,38.737791,-9.126556,Lisboa
21007,Aug,2,14,Wednesday,0,0,1,38.737744,-9.147994,Lisboa
21008,Aug,2,14,Wednesday,0,0,1,38.707907,-9.141934,Lisboa
21027,Aug,2,16,Wednesday,0,0,1,38.704605,-9.176408,Lisboa
21075,Aug,2,20,Wednesday,0,0,1,38.760611,-9.118679,Lisboa
21082,Aug,2,22,Wednesday,0,0,2,38.742999,-9.166196,Lisboa
21091,Aug,3,7,Thursday,0,0,1,38.760516,-9.194239,Lisboa
21102,Aug,3,9,Thursday,0,0,2,38.759243,-9.158513,Lisboa
21107,Aug,3,10,Thursday,0,0,1,38.756581,-9.19156,Lisboa
21126,Aug,3,14,Thursday,0,0,1,38.72367,-9.165876,Lisboa
21141,Aug,3,16,Thursday,0,0,1,38.704372,-9.174523,Lisboa
21145,Aug,3,17,Thursday,0,0,1,38.758667,-9.112777,Lisboa
21169,Aug,3,19,Thursday,0,0,1,38.713726,-9.123594,Lisboa
21181,Aug,3,20,Thursday,0,0,1,38.768025,-9.125431,Lisboa
21194,Aug,3,22,Thursday,0,0,1,38.744234,-9.149555,Lisboa
21199,Aug,3,22,Thursday,0,0,1,38.713231,-9.143457,Lisboa
21202,Aug,4,0,Friday,0,0,1,38.719347,-9.129787,Lisboa
21234,Aug,4,11,Friday,0,0,1,38.717733,-9.151479,Lisboa
21248,Aug,4,13,Friday,0,0,1,38.739902,-9.142568,Lisboa
21289,Aug,4,17,Friday,0,0,1,38.703583,-9.167879,Lisboa
21303,Aug,4,19,Friday,0,0,1,38.72832,-9.170822,Lisboa
21305,Aug,4,19,Friday,0,0,1,38.759101,-9.154709,Lisboa
21326,Aug,4,23,Friday,0,0,1,38.720062,-9.154431,Lisboa
21340,Aug,5,6,Saturday,0,0,1,38.707637,-9.150469,Lisboa
21383,Aug,5,12,Saturday,0,0,1,38.718355,-9.142291,Lisboa
21453,Aug,6,1,Sunday,0,0,1,38.729549,-9.134576,Lisboa
21454,Aug,6,1,Sunday,0,0,1,38.736141,-9.143881,Lisboa
21530,Aug,6,17,Sunday,0,0,1,38.773653,-9.105756,Lisboa
21531,Aug,6,17,Sunday,0,0,2,38.726375,-9.173538,Lisboa
21535,Aug,6,18,Sunday,0,0,1,38.70301,-9.199549,Lisboa
21541,Aug,6,19,Sunday,0,0,1,38.711578,-9.163968,Lisboa
21581,Aug,7,2,Monday,0,0,1,38.732945,-9.13159,Lisboa
21669,Aug,7,17,Monday,0,0,1,38.728243,-9.124279,Lisboa
21715,Aug,8,0,Tuesday,0,0,1,38.738804,-9.150652,Lisboa
21762,Aug,8,14,Tuesday,0,0,1,38.767509,-9.099585,Lisboa
21780,Aug,8,17,Tuesday,0,0,1,38.748228,-9.180775,Lisboa
21790,Aug,8,18,Tuesday,0,1,0,38.763779,-9.153569,Lisboa
21798,Aug,8,18,Tuesday,0,0,1,38.721347,-9.128945,Lisboa
21804,Aug,8,19,Tuesday,0,0,1,38.725148,-9.172377,Lisboa
21823,Aug,9,5,Wednesday,0,0,1,38.779911,-9.125804,Lisboa
21868,Aug,9,15,Wednesday,0,0,1,38.733805,-9.107374,Lisboa
21887,Aug,9,17,Wednesday,0,0,1,38.725424,-9.208368,Lisboa
21905,Aug,9,19,Wednesday,0,0,1,38.724743,-9.135138,Lisboa
22086,Aug,11,10,Friday,0,0,1,38.730716,-9.107586,Lisboa
22101,Aug,11,11,Friday,0,0,1,38.75445,-9.18538,Lisboa
22122,Aug,11,15,Friday,0,0,1,38.734524,-9.157978,Lisboa
22175,Aug,11,19,Friday,0,0,1,38.780123,-9.16391,Lisboa
22207,Aug,12,3,Saturday,0,0,2,38.702624,-9.1731,Lisboa
22219,Aug,12,7,Saturday,0,0,1,38.741841,-9.167627,Lisboa
22253,Aug,12,12,Saturday,0,0,1,38.703736,-9.206487,Lisboa
22260,Aug,12,13,Saturday,0,0,1,38.768557,-9.101757,Lisboa
22275,Aug,12,16,Saturday,0,0,2,38.736888,-9.158298,Lisboa
22282,Aug,12,16,Saturday,0,0,4,38.72479,-9.184631,Lisboa
22329,Aug,13,4,Sunday,0,0,1,38.720119,-9.117312,Lisboa
22378,Aug,13,14,Sunday,0,0,1,38.745056,-9.187224,Lisboa
22380,Aug,13,15,Sunday,0,0,1,38.740394,-9.154609,Lisboa
22449,Aug,14,7,Monday,0,0,1,38.787261,-9.149295,Lisboa
22515,Aug,14,16,Monday,0,0,1,38.718252,-9.165612,Lisboa
22521,Aug,14,16,Monday,0,0,1,38.78942,-9.150634,Lisboa
22543,Aug,14,19,Monday,0,0,1,38.704736,-9.191544,Lisboa
22559,Aug,14,23,Monday,0,1,0,38.718446,-9.144026,Lisboa
22562,Aug,15,0,Tuesday,0,0,1,38.749653,-9.102825,Lisboa
22566,Aug,15,1,Tuesday,0,0,1,38.723462,-9.175802,Lisboa
22573,Aug,15,6,Tuesday,0,0,2,38.735318,-9.144972,Lisboa
22608,Aug,15,13,Tuesday,0,0,1,38.749794,-9.173558,Lisboa
22662,Aug,15,22,Tuesday,0,0,1,38.707983,-9.137366,Lisboa
22710,Aug,16,13,Wednesday,0,1,0,38.767236,-9.162155,Lisboa
22712,Aug,16,13,Wednesday,0,0,1,38.753912,-9.103072,Lisboa
22713,Aug,16,13,Wednesday,0,0,1,38.718941,-9.134269,Lisboa
22730,Aug,16,16,Wednesday,0,0,1,38.734338,-9.169644,Lisboa
22752,Aug,16,18,Wednesday,0,0,2,38.717265,-9.13589,Lisboa
22827,Aug,17,11,Thursday,0,0,1,38.716187,-9.176859,Lisboa
22830,Aug,17,11,Thursday,0,0,1,38.754963,-9.151111,Lisboa
22859,Aug,17,15,Thursday,0,0,1,38.697632,-9.178731,Lisboa
22863,Aug,17,16,Thursday,0,0,1,38.75043,-9.142536,Lisboa
22872,Aug,17,16,Thursday,0,0,8,38.706417,-9.147261,Lisboa
22908,Aug,17,23,Thursday,0,0,1,38.725398,-9.128321,Lisboa
22952,Aug,18,13,Friday,0,0,1,38.709556,-9.177893,Lisboa
22956,Aug,18,13,Friday,0,0,1,38.769444,-9.104512,Lisboa
22970,Aug,18,16,Friday,0,0,2,38.749853,-9.168165,Lisboa
22988,Aug,18,19,Friday,0,0,1,38.70325,-9.202401,Lisboa
23008,Aug,19,0,Saturday,0,0,1,38.713729,-9.175773,Lisboa
23064,Aug,19,15,Saturday,0,0,1,38.745141,-9.165391,Lisboa
23079,Aug,19,18,Saturday,0,0,1,38.731009,-9.143896,Lisboa
23090,Aug,19,19,Saturday,0,0,1,38.736165,-9.166165,Lisboa
23163,Aug,20,14,Sunday,0,0,1,38.71898,-9.176251,Lisboa
23185,Aug,20,17,Sunday,0,0,1,38.720203,-9.161274,Lisboa
23203,Aug,20,20,Sunday,0,0,1,38.721083,-9.152158,Lisboa
23227,Aug,21,7,Monday,0,0,1,38.727255,-9.146107,Lisboa
23229,Aug,21,8,Monday,0,0,1,38.76732,-9.101861,Lisboa
23237,Aug,21,10,Monday,0,0,1,38.716991,-9.137213,Lisboa
23260,Aug,21,12,Monday,0,0,1,38.750122,-9.105401,Lisboa
23267,Aug,21,13,Monday,0,0,2,38.714339,-9.151159,Lisboa
23317,Aug,21,19,Monday,0,0,1,38.772817,-9.104467,Lisboa
23377,Aug,22,13,Tuesday,0,0,5,38.72255,-9.200209,Lisboa
23383,Aug,22,14,Tuesday,0,0,1,38.761698,-9.096107,Lisboa
23385,Aug,22,14,Tuesday,0,0,1,38.779279,-9.164417,Lisboa
23393,Aug,22,15,Tuesday,0,0,1,38.748891,-9.157843,Lisboa
23469,Aug,23,9,Wednesday,0,0,1,38.773758,-9.110965,Lisboa
23484,Aug,23,11,Wednesday,0,0,1,38.74392,-9.147625,Lisboa
23491,Aug,23,12,Wednesday,0,0,1,38.724684,-9.192125,Lisboa
23521,Aug,23,17,Wednesday,0,0,1,38.693732,-9.213204,Lisboa
23525,Aug,23,17,Wednesday,0,0,1,38.770205,-9.192537,Lisboa
23531,Aug,23,18,Wednesday,0,0,1,38.701516,-9.20264,Lisboa
23564,Aug,24,4,Thursday,0,0,1,38.759355,-9.155916,Lisboa
23566,Aug,24,6,Thursday,0,0,1,38.706313,-9.143213,Lisboa
23580,Aug,24,10,Thursday,0,0,1,38.774064,-9.107392,Lisboa
23583,Aug,24,10,Thursday,0,0,1,38.698534,-9.187732,Lisboa
23624,Aug,24,15,Thursday,0,0,1,38.761969,-9.117843,Lisboa
23637,Aug,24,16,Thursday,0,0,2,38.718188,-9.131172,Lisboa
23652,Aug,24,18,Thursday,0,0,1,38.77639,-9.159074,Lisboa
23686,Aug,25,9,Friday,0,0,1,38.726315,-9.134525,Lisboa
23751,Aug,25,17,Friday,0,0,1,38.72342,-9.198211,Lisboa
23763,Aug,25,18,Friday,0,0,2,38.769081,-9.115422,Lisboa
23766,Aug,25,18,Friday,0,0,1,38.73633,-9.125954,Lisboa
23769,Aug,25,19,Friday,0,0,1,38.761268,-9.150329,Lisboa
23796,Aug,26,4,Saturday,0,0,1,38.721325,-9.135414,Lisboa
23800,Aug,26,7,Saturday,0,0,1,38.704085,-9.168158,Lisboa
23811,Aug,26,10,Saturday,0,0,2,38.78673,-9.095228,Lisboa
23823,Aug,26,13,Saturday,0,0,1,38.737179,-9.145703,Lisboa
23828,Aug,26,14,Saturday,0,0,1,38.769626,-9.125089,Lisboa
23875,Aug,26,23,Saturday,0,0,1,38.715308,-9.141796,Lisboa
23929,Aug,27,16,Sunday,0,1,0,38.774977,-9.09542,Lisboa
23936,Aug,27,16,Sunday,0,0,1,38.762678,-9.156569,Lisboa
23945,Aug,27,18,Sunday,0,0,1,38.731137,-9.133538,Lisboa
23956,Aug,27,19,Sunday,0,0,1,38.758205,-9.171707,Lisboa
23957,Aug,27,19,Sunday,1,0,1,38.764225,-9.177061,Lisboa
23990,Aug,28,9,Monday,0,0,1,38.750134,-9.095516,Lisboa
23991,Aug,28,9,Monday,0,0,1,38.747131,-9.181017,Lisboa
23994,Aug,28,9,Monday,0,0,1,38.732458,-9.145668,Lisboa
24029,Aug,28,15,Monday,0,0,1,38.709381,-9.138064,Lisboa
24042,Aug,28,16,Monday,0,0,1,38.735907,-9.104183,Lisboa
